"","nct_id","study_type","study_type_n","phase","phase_n","condition_type","condition_type_n","intervention_type","arms","groups","enrollment","enrollment_n","start_date","start_date_yr","completion_date","completion_date_yr","duration","duration_n","study_first_posted","study_first_posted_yr","start_to_nct","status","status_n","status_new","published","published_n","sponsor","sponsor_type","sponsor_type_n","sponsor_num","zip_code","city","state","latitude","longitude","country_num","country","country_n"
"1259","NCT00869362","Interventional",1,"N/A",8,"Type 2",2,"Other",2,NA,31,"<=50","2009-03-01","2009","2011-07-01","2011",2.33264887063655,"2-5 years","2009-03-01","2009",0,"Completed",3,"Completed","No",2,"Massachusetts General Hospital","Other",4,"2",2114,"Boston","MA",42.361792,-71.06774,1,"US",1
"1260","NCT00869414","Interventional",1,"N/A",8,"Type 1",1,"Drug",3,NA,16,"<=50","2009-07-01","2009","2010-03-01","2010",0.665297741273101,"<= 1 year","2009-03-01","2009",-0.334017796030116,"Terminated",9,"Other","Yes",1,"Johns Hopkins University","Other",4,"1",21287,"Baltimore","MD",39.297457,-76.592738,1,"US",1
"1261","NCT00869609","Interventional",1,"N/A",8,"Diabetes",3,"Behavioral",2,NA,60,"50-100","2009-03-01","2009","2010-08-01","2010",1.41820670773443,"1-2 years","2009-03-01","2009",0,"Completed",3,"Completed","No",2,"University of Pittsburgh","Other",4,"2",15213,"Pittsburgh","PA",40.443269,-79.95487,1,"US",1
"1262","NCT00870818","Interventional",1,"Phase 2/Phase 3",5,"Type 1",1,"Drug",4,NA,219,"100-1,000","2009-02-01","2009","2011-05-01","2011",2.24229979466119,"2-5 years","2009-03-01","2009",0.0766598220396988,"Terminated",9,"Other","No",2,"MacroGenics","Industry",1,"2",30309,"Atlanta","GA",33.794055,-84.38525,1,"US",1
"1263","NCT00871507","Interventional",1,"Phase 1",2,"Type 2",2,"Drug",4,NA,25,"<=50","2009-04-01","2009","2009-07-01","2009",0.249144421629021,"<= 1 year","2009-03-01","2009",-0.0848733744010951,"Completed",3,"Completed","No",2,"Johnson & Johnson Pharmaceutical Research & Development, L.L.C.","Industry",1,"1",NA,NA,NA,NA,NA,1,"US",1
"1264","NCT00871572","Interventional",1,"Phase 2",4,"Type 2",2,"Drug",4,NA,87,"50-100","2009-03-01","2009","2010-02-01","2010",0.922655715263518,"<= 1 year","2009-03-01","2009",0,"Completed",3,"Completed","No",2,"Eli Lilly and Company","Industry",1,"1",90620,"Buena Park","CA",33.841014,-118.00969,3,"US",1
"1265","NCT00871936","Interventional",1,"Phase 2",4,"Type 2",2,"Drug",2,NA,82,"50-100","2009-04-01","2009","2009-10-01","2009",0.501026694045175,"<= 1 year","2009-03-01","2009",-0.0848733744010951,"Completed",3,"Completed","No",2,"Kadmon Corporation, LLC","Industry",1,"1",92801,"Anaheim","CA",33.844814,-117.95381,1,"US",1
"1266","NCT00873223","Interventional",1,"Phase 1",2,"Diabetes",3,"Drug",1,NA,33,"<=50","2009-03-01","2009","2009-09-01","2009",0.503764544832307,"<= 1 year","2009-04-01","2009",0.0848733744010951,"Completed",3,"Completed","No",2,"Novo Nordisk A/S","Industry",1,"1",91911,"Chula Vista","CA",32.608799,-117.0607,1,"US",1
"1267","NCT00873925","Interventional",1,"Phase 1",2,"Type 1",1,"Biological",2,NA,15,"<=50","2009-03-01","2009","2012-10-01","2012",3.58658453114305,"2-5 years","2009-04-01","2009",0.0848733744010951,"Completed",3,"Completed","Yes",1,"University of Florida","Other",4,"3",32608,"Gainesville","FL",29.611545,-82.3941,1,"US",1
"1268","NCT00874809","Interventional",1,"N/A",8,"Type 2",2,"Device",1,NA,30,"<=50","2009-03-01","2009","2011-12-01","2011",2.75154004106776,"2-5 years","2009-04-01","2009",0.0848733744010951,"Completed",3,"Completed","No",2,"Diabetes Care Center","Industry",1,"2",93901,"Salinas","CA",36.665879,-121.65497,1,"US",1
"1269","NCT00875290","Interventional",1,"Phase 3",6,"Type 1",1,"Device",2,NA,40,"<=50","2008-11-01","2008","2014-11-01","2014",5.99863107460643,"5-10 years","2009-04-01","2009",0.413415468856947,"Unknown status",10,"Other","No",2,"Seattle Children's Hospital","Other",4,"3",98105,"Seattle","WA",47.66377,-122.30118,1,"US",1
"1270","NCT00876928","Interventional",1,"N/A",8,"Other",4,"Drug",2,NA,117,"100-1,000","2009-03-01","2009","2012-06-01","2012",3.25256673511294,"2-5 years","2009-04-01","2009",0.0848733744010951,"Completed",3,"Completed","No",2,"Charles Drew University of Medicine and Science","Other",4,"2",90059,"Los Angeles","CA",33.927471,-118.24778,1,"US",1
"1271","NCT00877890","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",2,NA,254,"100-1,000","2009-03-01","2009","2010-01-01","2010",0.837782340862423,"<= 1 year","2009-04-01","2009",0.0848733744010951,"Completed",3,"Completed","No",2,"AstraZeneca","Industry",1,"2",NA,NA,NA,NA,NA,1,"US",1
"1272","NCT00877929","Interventional",1,"Phase 3",6,"Other",4,"Drug",2,NA,706,"100-1,000","2009-02-01","2009",NA,NA,NA,NA,"2009-04-01","2009",0.161533196440794,"Completed",3,"Completed","No",2,"Boehringer Ingelheim","Industry",1,"1",NA,NA,NA,NA,NA,9,"US",1
"1273","NCT00878605","Interventional",1,"Phase 2",4,"Diabetes",3,"Drug",4,NA,38,"<=50","2010-04-01","2010","2013-09-01","2013",3.41957563312799,"2-5 years","2009-04-01","2009",-0.999315537303217,"Terminated",9,"Other","No",2,"VA Office of Research and Development","US Fed",3,"1",90073,"Los Angeles","CA",33.786594,-118.298662,1,"US",1
"1274","NCT00879125","Observational",2,NA,NA,"Type 2",2,NA,NA,1,219,"100-1,000","1999-11-01","1999","2007-11-01","2007",8,"5-10 years","2009-04-01","2009",9.4154688569473,"Completed",3,"Completed","No",2,"Vanderbilt University","Other",4,"1",37232,"Nashville","TN",36.186605,-86.785248,1,"US",1
"1275","NCT00879203","Observational",2,NA,NA,"Type 1",1,NA,NA,2,230,"100-1,000","2008-11-01","2008","2016-10-01","2016",7.91512662559891,"5-10 years","2009-04-01","2009",0.413415468856947,"Completed",3,"Completed","No",2,"Washington University School of Medicine","Other",4,"3",63110,"Saint Louis","MO",38.622601,-90.26182,1,"US",1
"1276","NCT00879710","Interventional",1,"N/A",8,"Type 1",1,"Drug",2,NA,57,"50-100","2008-08-01","2008","2013-07-01","2013",4.91444216290212,"2-5 years","2009-04-01","2009",0.665297741273101,"Completed",3,"Completed","No",2,"Medical College of Wisconsin","Other",4,"1",53226,"Milwaukee","WI",43.048545,-88.04239,1,"US",1
"1277","NCT00879970","Interventional",1,"Phase 4",7,"Type 2",2,"Drug",5,NA,1332,"1,000-5,000","2009-05-01","2009","2010-11-01","2010",1.50308008213552,"1-2 years","2009-04-01","2009",-0.082135523613963,"Terminated",9,"Other","No",2,"GlaxoSmithKline","Industry",1,"2",90822,"Long Beach","CA",33.776094,-118.11848,25,"US",1
"1278","NCT00881530","Interventional",1,"Phase 2",4,"Type 2",2,"Drug",4,NA,660,"100-1,000","2009-03-01","2009",NA,NA,NA,NA,"2009-04-01","2009",0.0848733744010951,"Completed",3,"Completed","No",2,"Boehringer Ingelheim","Industry",1,"1",NA,NA,NA,NA,NA,21,"US",1
"1279","NCT00882726","Interventional",1,"Phase 1",2,"Type 2",2,"Drug",3,NA,133,"100-1,000","2009-02-01","2009","2010-04-01","2010",1.16084873374401,"1-2 years","2009-04-01","2009",0.161533196440794,"Completed",3,"Completed","No",2,"Centocor, Inc.","Industry",1,"1",NA,NA,NA,NA,NA,1,"US",1
"1280","NCT00883558","Interventional",1,"Phase 2",4,"Type 1",1,"Drug",1,NA,48,"<=50","2009-05-01","2009","2010-04-01","2010",0.917180013689254,"<= 1 year","2009-04-01","2009",-0.082135523613963,"Completed",3,"Completed","No",2,"Halozyme Therapeutics","Industry",1,"1",80045,"Aurora","CO",39.746736,-104.838361,1,"US",1
"1281","NCT00884611","Interventional",1,"N/A",8,"Type 1",1,"Device",1,NA,20,"<=50","2007-05-01","2007","2011-08-01","2011",4.25188227241615,"2-5 years","2009-04-01","2009",1.9192334017796,"Completed",3,"Completed","No",2,"Stanford University","Other",4,"2",94305,"Stanford","CA",37.427039,-122.16496,1,"US",1
"1282","NCT00885378","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",2,NA,166,"100-1,000","2009-05-01","2009","2010-02-01","2010",0.75564681724846,"<= 1 year","2009-04-01","2009",-0.082135523613963,"Completed",3,"Completed","No",2,"AstraZeneca","Industry",1,"1",94520,"Concord","CA",37.986321,-122.03988,4,"US",1
"1283","NCT00885846","Interventional",1,"N/A",8,"Type 2",2,"Other",3,NA,32,"<=50","2007-06-01","2007","2008-05-01","2008",0.917180013689254,"<= 1 year","2009-04-01","2009",1.83436002737851,"Completed",3,"Completed","Yes",1,"Bastyr University","Other",4,"2",98028,"Kenmore","WA",47.75287,-122.24736,1,"US",1
"1284","NCT00886821","Interventional",1,"Phase 1",2,"Type 2",2,"Biological",1,NA,114,"100-1,000","2008-10-01","2008","2011-06-01","2011",2.66392881587953,"2-5 years","2009-04-01","2009",0.498288843258042,"Completed",3,"Completed","No",2,"Pfizer","Industry",1,"1",33169,"Miami","FL",25.94267,-80.21276,1,"US",1
"1285","NCT00887302","Observational",2,NA,NA,"Type 2",2,NA,NA,3,120,"100-1,000","2009-05-01","2009",NA,NA,NA,NA,"2009-04-01","2009",-0.082135523613963,"Unknown status",10,"Other","No",2,"East Carolina University","Other",4,"2",NA,NA,NA,NA,NA,1,"US",1
"1286","NCT00888628","Interventional",1,"Phase 1/Phase 2",3,"Type 1",1,"Biological",1,NA,7,"<=50","2009-05-01","2009","2016-08-01","2016",7.25256673511294,"5-10 years","2009-04-01","2009",-0.082135523613963,"Completed",3,"Completed","No",2,"Massachusetts General Hospital","Other",4,"2",2114,"Boston","MA",42.361792,-71.06774,1,"US",1
"1287","NCT00889486","Interventional",1,"Phase 2",4,"Other",4,"Drug",4,NA,92,"50-100","2009-04-01","2009","2010-04-01","2010",0.999315537303217,"<= 1 year","2009-04-01","2009",0,"Completed",3,"Completed","No",2,"Tranzyme, Inc.","Industry",1,"1",90822,"Long Beach","CA",33.776094,-118.11848,6,"US",1
"1288","NCT00889785","Interventional",1,"N/A",8,"Type 2",2,"Behavioral",2,NA,43,"<=50","2009-06-01","2009","2011-08-01","2011",2.16563997262149,"2-5 years","2009-04-01","2009",-0.167008898015058,"Completed",3,"Completed","No",2,"Vanderbilt University","Other",4,"2",37232,"Nashville","TN",36.186605,-86.785248,1,"US",1
"1289","NCT00890331","Interventional",1,"Phase 1",2,"Type 1",1,"Behavioral",2,NA,285,"100-1,000","2007-04-01","2007","2014-03-01","2014",6.91581108829569,"5-10 years","2009-04-01","2009",2.00136892539357,"Completed",3,"Completed","No",2,"Virginia Commonwealth University","Other",4,"3",20010,"Washington","DC",38.933311,-77.02929,1,"US",1
"1290","NCT00891995","Interventional",1,"Phase 2/Phase 3",5,"Type 1",1,"Device",2,NA,71,"50-100","2010-09-01","2010","2013-10-01","2013",3.08281998631075,"2-5 years","2009-05-01","2009",-1.33607118412047,"Terminated",9,"Other","Yes",1,"Jaeb Center for Health Research","Other",4,"1",94305,"Stanford","CA",37.427039,-122.16496,1,"US",1
"1291","NCT00892151","Interventional",1,"N/A",8,"Diabetes",3,"Device",1,NA,51,"50-100","2009-04-01","2009","2009-04-01","2009",0,"<= 1 year","2009-05-01","2009",0.082135523613963,"Completed",3,"Completed","No",2,"Ascensia Diabetes Care","Industry",1,"1",92026,"Escondido","CA",33.181543,-117.11136,1,"US",1
"1292","NCT00894322","Interventional",1,"Phase 1/Phase 2",3,"Type 2",2,"Drug",3,NA,65,"50-100","2009-04-01","2009","2009-08-01","2009",0.334017796030116,"<= 1 year","2009-05-01","2009",0.082135523613963,"Completed",3,"Completed","No",2,"AstraZeneca","Industry",1,"2",NA,NA,NA,NA,NA,1,"US",1
"1293","NCT00895427","Observational",2,NA,NA,"Diabetes",3,NA,NA,12,240,"100-1,000","2009-02-01","2009","2011-09-01","2011",2.57905544147844,"2-5 years","2009-05-01","2009",0.243668720054757,"Completed",3,"Completed","No",2,"VeraLight, Inc.","Industry",1,"2",87120,"Albuquerque","NM",35.146144,-106.70851,1,"US",1
"1294","NCT00895921","Interventional",1,"Phase 4",7,"Diabetes",3,"Drug",2,NA,32,"<=50","2008-11-01","2008","2010-06-01","2010",1.57973990417522,"1-2 years","2009-05-01","2009",0.49555099247091,"Completed",3,"Completed","No",2,"Veterans Medical Research Foundation","Other",4,"2",92161,"San Diego","CA",32.871846,-117.229119,1,"US",1
"1295","NCT00895986","Interventional",1,"N/A",8,"Type 2",2,"Behavioral",2,NA,134,"100-1,000","2008-12-01","2008","2012-03-01","2012",3.24709103353867,"2-5 years","2009-05-01","2009",0.413415468856947,"Completed",3,"Completed","No",2,"Joslin Diabetes Center","Other",4,"2",2215,"Boston","MA",42.346997,-71.10215,1,"US",1
"1296","NCT00896077","Interventional",1,"Phase 1/Phase 2",3,"Other",4,"Drug",2,NA,8,"<=50","2009-05-01","2009","2009-12-01","2009",0.58590006844627,"<= 1 year","2009-05-01","2009",0,"Completed",3,"Completed","No",2,"DiaKine Therapeutics, Inc.","Industry",1,"1",7601,"Hackensack","NJ",40.888678,-74.0488,1,"US",1
"1297","NCT00896610","Observational",2,NA,NA,"Type 1",1,NA,NA,NA,NA,NA,"2009-05-01","2009",NA,NA,NA,NA,"2009-05-01","2009",0,"Recruiting",7,"Recruiting","Yes",1,"NIDDK","NIH",2,"1",20892,"Bethesda","MD",39.002375,-77.10341,1,"US",1
"1298","NCT00897390","Interventional",1,"Phase 1",2,"Type 2",2,"Drug",4,NA,24,"<=50","2009-06-01","2009","2009-07-01","2009",0.082135523613963,"<= 1 year","2009-05-01","2009",-0.0848733744010951,"Completed",3,"Completed","No",2,"AstraZeneca","Industry",1,"1",68502,"Lincoln","NE",40.789051,-96.69589,1,"US",1
"1299","NCT00898534","Interventional",1,"Phase 4",7,"Type 1",1,"Device",2,NA,234,"100-1,000","2003-11-01","2003","2006-01-01","2006",2.16837782340862,"2-5 years","2009-05-01","2009",5.49760438056126,"Completed",3,"Completed","No",2,"Boston Children’s Hospital","Other",4,"1",2115,"Boston","MA",42.34308,-71.09268,1,"US",1
"1300","NCT00899470","Interventional",1,"Phase 1",2,"Type 2",2,"Drug",4,NA,24,"<=50","2009-06-01","2009","2009-08-01","2009",0.167008898015058,"<= 1 year","2009-05-01","2009",-0.0848733744010951,"Completed",3,"Completed","No",2,"AstraZeneca","Industry",1,"1",68502,"Lincoln","NE",40.789051,-96.69589,1,"US",1
"1301","NCT00900146","Interventional",1,"Phase 2/Phase 3",5,"Type 2",2,"Drug",5,NA,556,"100-1,000","2009-04-01","2009","2010-11-01","2010",1.58521560574949,"1-2 years","2009-05-01","2009",0.082135523613963,"Terminated",9,"Other","No",2,"Novartis","Industry",1,"1",NA,NA,NA,NA,NA,14,"US",1
"1302","NCT00901043","Interventional",1,"N/A",8,"Type 2",2,"Dietary Supplement",2,NA,24,"<=50","2007-10-01","2007","2008-09-01","2008",0.919917864476386,"<= 1 year","2009-05-01","2009",1.58247775496235,"Completed",3,"Completed","No",2,"Griffin Hospital","Other",4,"2",6418,"Derby","CT",41.323005,-73.08433,1,"US",1
"1303","NCT00901472","Observational",2,NA,NA,"Type 2",2,NA,NA,1,105,"100-1,000","2007-02-01","2007","2009-12-01","2009",2.83093771389459,"2-5 years","2009-05-01","2009",2.24503764544832,"Completed",3,"Completed","No",2,"University of Chicago","Other",4,"1",60637,"Chicago","IL",41.779384,-87.60544,1,"US",1
"1304","NCT00901979","Interventional",1,"Phase 2",4,"Type 2",2,"Drug",7,NA,693,"100-1,000","2009-04-01","2009","2010-06-01","2010",1.16632443531828,"1-2 years","2009-05-01","2009",0.082135523613963,"Completed",3,"Completed","No",2,"Novartis Pharmaceuticals","Industry",1,"1",NA,NA,NA,NA,NA,5,"US",1
"1305","NCT00903851","Interventional",1,"Phase 4",7,"Diabetes",3,"Drug",1,NA,76,"50-100","2002-04-01","2002",NA,NA,NA,NA,"2009-05-01","2009",7.08281998631075,"Completed",3,"Completed","No",2,"Endo Pharmaceuticals","Industry",1,"1",NA,NA,NA,NA,NA,1,"US",1
"1306","NCT00904176","Interventional",1,"Phase 1",2,"Type 2",2,"Drug",4,NA,30,"<=50","2009-06-01","2009","2009-08-01","2009",0.167008898015058,"<= 1 year","2009-05-01","2009",-0.0848733744010951,"Completed",3,"Completed","No",2,"AstraZeneca","Industry",1,"2",66219,"Shawnee Mission","KS",38.963798,-94.77155,1,"US",1
"1307","NCT00905073","Interventional",1,"N/A",8,"Type 1",1,"Drug",1,NA,8,"<=50","1990-02-01","1990","1994-06-01","1994",4.32854209445585,"2-5 years","2009-05-01","2009",19.2443531827515,"Completed",3,"Completed","No",2,"Georgetown University","Other",4,"1",20007,"Washington","DC",38.913961,-77.07179,1,"US",1
"1308","NCT00906529","Interventional",1,"Phase 4",7,"Type 2",2,"Drug",2,NA,600,"100-1,000","2009-05-01","2009","2011-03-01","2011",1.83162217659138,"1-2 years","2009-05-01","2009",0,"Unknown status",10,"Other","No",2,"University of Texas Southwestern Medical Center","Other",4,"2",75235,"Dallas","TX",32.828128,-96.84612,1,"US",1
"1309","NCT00907075","Interventional",1,"N/A",8,"Type 2",2,"Behavioral",2,NA,51,"50-100","2009-03-01","2009","2009-09-01","2009",0.503764544832307,"<= 1 year","2009-05-01","2009",0.167008898015058,"Completed",3,"Completed","No",2,"Mondelēz International, Inc.","Industry",1,"2",60101,"Addison","IL",41.931573,-88.00222,1,"US",1
"1310","NCT00908271","Interventional",1,"Phase 1",2,"Type 2",2,"Drug",1,NA,7,"<=50","2009-07-01","2009","2009-08-01","2009",0.0848733744010951,"<= 1 year","2009-05-01","2009",-0.167008898015058,"Completed",3,"Completed","No",2,"AstraZeneca","Industry",1,"2",53704,"Madison","WI",43.121416,-89.34968,1,"US",1
"1311","NCT00909480","Interventional",1,"Phase 4",7,"Diabetes",3,"Drug",2,NA,457,"100-1,000","2009-05-01","2009","2010-06-01","2010",1.08418891170431,"1-2 years","2009-05-01","2009",0,"Completed",3,"Completed","No",2,"Novo Nordisk A/S","Industry",1,"1",85340,"Litchfield Park","AZ",33.50835,-112.40523,6,"US",1
"1312","NCT00909597","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",3,NA,756,"100-1,000","2009-05-01","2009","2010-11-01","2010",1.50308008213552,"1-2 years","2009-05-01","2009",0,"Completed",3,"Completed","No",2,"Hoffmann-La Roche","Industry",1,"1",90620,"Buena Park","CA",33.841014,-118.00969,19,"US",1
"1313","NCT00910507","Interventional",1,"N/A",8,"Type 2",2,"Behavioral",2,NA,24,"<=50","2007-09-01","2007","2008-07-01","2008",0.832306639288159,"<= 1 year","2009-06-01","2009",1.74948665297741,"Completed",3,"Completed","No",2,"University of Central Arkansas","Other",4,"1",72035,"Conway","AR",35.105306,-92.354915,1,"US",1
"1314","NCT00911482","Observational",2,NA,NA,"Type 2",2,NA,NA,4,16,"<=50","2008-06-01","2008","2012-01-01","2012",3.58384668035592,"2-5 years","2009-06-01","2009",0.999315537303217,"Completed",3,"Completed","No",2,"Mayo Clinic","Other",4,"2",55905,"Rochester","MN",44.022513,-92.466826,1,"US",1
"1315","NCT00911625","Interventional",1,"Phase 4",7,"Type 2",2,"Drug",2,NA,114,"100-1,000","2009-01-01","2009","2011-06-01","2011",2.41204654346338,"2-5 years","2009-06-01","2009",0.413415468856947,"Completed",3,"Completed","Yes",1,"Loyola University","Other",4,"2",60611,"Chicago","IL",41.904667,-87.62504,1,"US",1
"1316","NCT00913393","Interventional",1,"Phase 2",4,"Type 2",2,"Drug",3,NA,34,"<=50","2009-02-01","2009","2010-06-01","2010",1.32785763175907,"1-2 years","2009-06-01","2009",0.328542094455852,"Terminated",9,"Other","No",2,"FibroGen","Industry",1,"1",NA,NA,NA,NA,NA,1,"US",1
"1317","NCT00913497","Interventional",1,"Phase 4",7,"Type 1",1,"Drug",2,NA,16,"<=50","2009-06-01","2009","2012-01-01","2012",2.5845311430527,"2-5 years","2009-06-01","2009",0,"Completed",3,"Completed","No",2,"Spectrum Health Hospitals","Other",4,"2",49503,"Grand Rapids","MI",42.964176,-85.65885,1,"US",1
"1318","NCT00915707","Interventional",1,"N/A",8,"Other",4,"Other",3,NA,23,"<=50","2007-01-01","2007","2012-07-01","2012",5.49760438056126,"5-10 years","2009-06-01","2009",2.41478439425051,"Completed",3,"Completed","No",2,"University of Chicago","Other",4,"1",60637,"Chicago","IL",41.779384,-87.60544,1,"US",1
"1319","NCT00915954","Interventional",1,"Phase 4",7,"Other",4,"Other",NA,NA,30,"<=50","2008-12-01","2008",NA,NA,NA,NA,"2009-06-01","2009",0.498288843258042,"Unknown status",10,"Other","No",2,"Cedars-Sinai Medical Center","Other",4,"1",90048,"Los Angeles","CA",34.073759,-118.37376,1,"US",1
"1320","NCT00916357","Interventional",1,"Phase 2",4,"Type 2",2,"Drug",6,NA,23,"<=50","2009-07-01","2009","2009-11-01","2009",0.336755646817248,"<= 1 year","2009-06-01","2009",-0.082135523613963,"Completed",3,"Completed","No",2,"Halozyme Therapeutics","Industry",1,"1",91911,"Chula Vista","CA",32.608799,-117.0607,1,"US",1
"1321","NCT00918138","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",2,NA,219,"100-1,000","2009-08-01","2009","2010-05-01","2010",0.747433264887064,"<= 1 year","2009-06-01","2009",-0.167008898015058,"Completed",3,"Completed","No",2,"AstraZeneca","Industry",1,"1",85013,"Phoenix","AZ",33.50711,-112.08483,4,"US",1
"1322","NCT00918801","Observational",2,NA,NA,"Type 1",1,NA,NA,2,91,"50-100","2007-04-01","2007","2016-10-01","2016",9.50308008213552,"5-10 years","2009-06-01","2009",2.16837782340862,"Completed",3,"Completed","No",2,"Washington University School of Medicine","Other",4,"1",63110,"Saint Louis","MO",38.622601,-90.26182,1,"US",1
